,activePlaceCount,birthYear,date,fc,gender,id,mda,movements,startLetter,totalWorks,url,birth.place.name,birth.place.placeName,birth.place.placeType,birth.time.startYear,death.place.name,death.place.placeName,death.place.placeType,death.time.startYear,json_path,dict,dict_sub,dict_sub_sub,file_name,activePlaces
2959,0,1954.0,born 1954,Anish Kapoor,Male,1384,"Kapoor, Anish","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 1682, 'name': 'New British Sculpture'}]",K,49,http://www.tate.org.uk/art/artists/anish-kapoor-1384,"Bombay, Bharat",Bombay,inhabited_place,1954.0,,,,,clone/artists/k/kapoor-anish-1384.json,clone,artists,k,kapoor-anish-1384.json,
2960,0,1903.0,1903–63,Georgii Kibardin,,5676,"Kibardin, Georgii",[],K,1,http://www.tate.org.uk/art/artists/georgii-kibardin-5676,,,,1903.0,,,,1963.0,clone/artists/k/kibardin-georgii-5676.json,clone,artists,k,kibardin-georgii-5676.json,
2961,0,1923.0,1923 – 2012,Jeff Keen,Male,16495,"Keen, Jeff",[],K,4,http://www.tate.org.uk/art/artists/jeff-keen-16495,"Trowbridge, United Kingdom",Trowbridge,inhabited_place,1923.0,,,,2012.0,clone/artists/k/keen-jeff-16495.json,clone,artists,k,keen-jeff-16495.json,
2962,1,1923.0,born 1923,Ellsworth Kelly,Male,1391,"Kelly, Ellsworth","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 439, 'name': 'Post Painterly Abstraction'}, {'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 320, 'name': 'Surrealism'}]",K,28,http://www.tate.org.uk/art/artists/ellsworth-kelly-1391,"Newburgh, United States",Newburgh,inhabited_place,1923.0,,,,,clone/artists/k/kelly-ellsworth-1391.json,clone,artists,k,kelly-ellsworth-1391.json,"[{'name': 'Spencertown, United States', 'placeName': 'Spencertown', 'placeType': 'inhabited_place'}]"
2963,0,1903.0,1903–1984,John F. Kavanagh,Male,1389,"Kavanagh, John F.",[],K,1,http://www.tate.org.uk/art/artists/john-f-kavanagh-1389,"Birr, Éire",Birr,inhabited_place,1903.0,,,,1984.0,clone/artists/k/kavanagh-john-f-1389.json,clone,artists,k,kavanagh-john-f-1389.json,
2964,0,1865.0,1865–1939,James Kerr-Lawson,Male,1401,"Kerr-Lawson, James",[],K,1,http://www.tate.org.uk/art/artists/james-kerr-lawson-1401,"Anstruther, United Kingdom",Anstruther,inhabited_place,1865.0,"London, United Kingdom",London,inhabited_place,1939.0,clone/artists/k/kerr-lawson-james-1401.json,clone,artists,k,kerr-lawson-james-1401.json,
2965,0,1877.0,1877–1970,Dame Laura Knight,Female,1424,"Knight, Dame Laura",[],K,2,http://www.tate.org.uk/art/artists/dame-laura-knight-1424,"Long Eaton, United Kingdom",Long Eaton,inhabited_place,1877.0,"Saint John's Wood, United Kingdom",Saint John's Wood,neighbourhood,1970.0,clone/artists/k/knight-dame-laura-1424.json,clone,artists,k,knight-dame-laura-1424.json,
2966,0,1912.0,1912–1962,Morris Louis,Male,1527,"Louis, Morris","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 439, 'name': 'Post Painterly Abstraction'}]",L,5,http://www.tate.org.uk/art/artists/morris-louis-1527,"Baltimore Independent City, United States",Baltimore Independent City,county,1912.0,"Washington, United States",Washington,inhabited_place,1962.0,clone/artists/l/louis-morris-1527.json,clone,artists,l,louis-morris-1527.json,
2967,0,1922.0,born 1922,Rita M. Ling,Female,1516,"Ling, Rita M.",[],L,1,http://www.tate.org.uk/art/artists/rita-m-ling-1516,"Wolverhampton, United Kingdom",Wolverhampton,inhabited_place,1922.0,,,,,clone/artists/l/ling-rita-m-1516.json,clone,artists,l,ling-rita-m-1516.json,
2968,0,1945.0,born 1945,Richard Long,Male,1525,"Long, Richard","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 421, 'name': 'Conceptual Art'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 429, 'name': 'Land Art'}]",L,68,http://www.tate.org.uk/art/artists/richard-long-1525,"Bristol, United Kingdom",Bristol,inhabited_place,1945.0,,,,,clone/artists/l/long-richard-1525.json,clone,artists,l,long-richard-1525.json,
2969,0,1873.0,1873–1930,Alexander J. Leslie,Male,1496,"Leslie, Alexander J.",[],L,1,http://www.tate.org.uk/art/artists/alexander-j-leslie-1496,"London, United Kingdom",London,inhabited_place,1873.0,"Lynton, United Kingdom",Lynton,inhabited_place,1930.0,clone/artists/l/leslie-alexander-j-1496.json,clone,artists,l,leslie-alexander-j-1496.json,
2970,0,1946.0,born 1946,David Lamelas,Male,8787,"Lamelas, David",[],L,3,http://www.tate.org.uk/art/artists/david-lamelas-8787,"Buenos Aires, Argentina",Buenos Aires,inhabited_place,1946.0,,,,,clone/artists/l/lamelas-david-8787.json,clone,artists,l,lamelas-david-8787.json,
2971,2,1887.0,1887–1965,Le Corbusier (Charles-Edouard Jeanneret),Male,1483,Le Corbusier,[],L,1,http://www.tate.org.uk/art/artists/le-corbusier-charles-edouard-jeanneret-1483,"La Chaux-de-Fonds, Schweiz",La Chaux-de-Fonds,inhabited_place,1887.0,"Roquebrune, France",Roquebrune,inhabited_place,1965.0,clone/artists/l/le-corbusier-1483.json,clone,artists,l,le-corbusier-1483.json,"[{'name': 'France', 'placeName': 'France', 'placeType': 'nation'}, {'name': 'Schweiz', 'placeName': 'Schweiz', 'placeType': 'nation'}]"
2972,0,1946.0,born 1946,Eileen Lawrence,Female,1477,"Lawrence, Eileen",[],L,1,http://www.tate.org.uk/art/artists/eileen-lawrence-1477,"Leith, United Kingdom",Leith,inhabited_place,1946.0,,,,,clone/artists/l/lawrence-eileen-1477.json,clone,artists,l,lawrence-eileen-1477.json,
2973,0,1938.0,born 1938,Peter Lowe,Male,1530,"Lowe, Peter",[],L,2,http://www.tate.org.uk/art/artists/peter-lowe-1530,"London, United Kingdom",London,inhabited_place,1938.0,,,,,clone/artists/l/lowe-peter-1530.json,clone,artists,l,lowe-peter-1530.json,
2974,0,1964.0,born 1964,Hilary Lloyd,Female,2765,"Lloyd, Hilary",[],L,4,http://www.tate.org.uk/art/artists/hilary-lloyd-2765,"Halifax, United Kingdom",Halifax,inhabited_place,1964.0,,,,,clone/artists/l/lloyd-hilary-2765.json,clone,artists,l,lloyd-hilary-2765.json,
2975,0,1831.0,1831–1923,Benjamin Williams Leader,Male,336,"Leader, Benjamin Williams",[],L,1,http://www.tate.org.uk/art/artists/benjamin-williams-leader-336,"England, United Kingdom",England,country,1831.0,Shere,Shere,inhabited_place,1923.0,clone/artists/l/leader-benjamin-williams-336.json,clone,artists,l,leader-benjamin-williams-336.json,
2976,1,1952.0,born 1952,Maria Lalic,Female,2639,"Lalic, Maria",[],L,6,http://www.tate.org.uk/art/artists/maria-lalic-2639,"Yorkshire, United Kingdom",Yorkshire,region,1952.0,,,,,clone/artists/l/lalic-maria-2639.json,clone,artists,l,lalic-maria-2639.json,"[{'name': 'London, United Kingdom', 'placeName': 'London', 'placeType': 'inhabited_place'}]"
2977,0,1947.0,born 1947,Sherrie Levine,Female,2753,"Levine, Sherrie",[],L,1,http://www.tate.org.uk/art/artists/sherrie-levine-2753,"Hazleton, United States",Hazleton,inhabited_place,1947.0,,,,,clone/artists/l/levine-sherrie-2753.json,clone,artists,l,levine-sherrie-2753.json,
2978,0,1849.0,1849–1923,John Seymour Lucas,Male,356,"Lucas, John Seymour",[],L,1,http://www.tate.org.uk/art/artists/john-seymour-lucas-356,,,,1849.0,,,,1923.0,clone/artists/l/lucas-john-seymour-356.json,clone,artists,l,lucas-john-seymour-356.json,
2979,0,1674.0,1674–1726,David Le Marchand,,17924,"Le Marchand, David",[],L,1,http://www.tate.org.uk/art/artists/david-le-marchand-17924,,,,1674.0,,,,1726.0,clone/artists/l/le-marchand-david-17924.json,clone,artists,l,le-marchand-david-17924.json,
2980,0,1702.0,1702–1785,Pietro Longhi,Male,505,"Longhi, Pietro",[],L,1,http://www.tate.org.uk/art/artists/pietro-longhi-505,"Venezia, Italia",Venezia,inhabited_place,1702.0,"Venezia, Italia",Venezia,inhabited_place,1785.0,clone/artists/l/longhi-pietro-505.json,clone,artists,l,longhi-pietro-505.json,
2981,0,1761.0,1761–1839,John Laporte,Male,328,"Laporte, John",[],L,17,http://www.tate.org.uk/art/artists/john-laporte-328,,,,1761.0,,,,1839.0,clone/artists/l/laporte-john-328.json,clone,artists,l,laporte-john-328.json,
2982,0,1882.0,1882–1957,Wyndham Lewis,Male,1502,"Lewis, Wyndham","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 309, 'name': 'Group X'}, {'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 322, 'name': 'Vorticism'}]",L,24,http://www.tate.org.uk/art/artists/wyndham-lewis-1502,"Amherst, Canada",Amherst,inhabited_place,1882.0,"London, United Kingdom",London,inhabited_place,1957.0,clone/artists/l/lewis-wyndham-1502.json,clone,artists,l,lewis-wyndham-1502.json,
2983,0,1934.0,1934–2004,Bob Law,Male,1476,"Law, Bob","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 430, 'name': 'Minimalism'}, {'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 441, 'name': 'St Ives School'}]",L,21,http://www.tate.org.uk/art/artists/bob-law-1476,"Brentford, United Kingdom",Brentford,neighbourhood,1934.0,,,,2004.0,clone/artists/l/law-bob-1476.json,clone,artists,l,law-bob-1476.json,
2984,0,1895.0,1895–1965,Dorothea Lange,Female,9075,"Lange, Dorothea",[],L,1,http://www.tate.org.uk/art/artists/dorothea-lange-9075,"Hoboken, United States",Hoboken,inhabited_place,1895.0,,,,1965.0,clone/artists/l/lange-dorothea-9075.json,clone,artists,l,lange-dorothea-9075.json,
2985,0,1901.0,1901–1964,Maurice Lambert,Male,1458,"Lambert, Maurice","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 303, 'name': 'Direct Carving'}]",L,4,http://www.tate.org.uk/art/artists/maurice-lambert-1458,"Paris, France",Paris,inhabited_place,1901.0,,,,1964.0,clone/artists/l/lambert-maurice-1458.json,clone,artists,l,lambert-maurice-1458.json,
2986,0,1941.0,born 1941,Terence La Noue,Male,6359,"La Noue, Terence",[],L,8,http://www.tate.org.uk/art/artists/terence-la-noue-6359,"Hammond, United States",Hammond,inhabited_place,1941.0,,,,,clone/artists/l/la-noue-terence-6359.json,clone,artists,l,la-noue-terence-6359.json,
2987,0,1975.0,born 1975,Tim Lee,Male,8894,"Lee, Tim",[],L,2,http://www.tate.org.uk/art/artists/tim-lee-8894,,,,1975.0,,,,,clone/artists/l/lee-tim-8894.json,clone,artists,l,lee-tim-8894.json,
2988,0,1935.0,born 1935,Hans Landsaat,Male,1464,"Landsaat, Hans",[],L,21,http://www.tate.org.uk/art/artists/hans-landsaat-1464,"Amsterdam, Nederland",Amsterdam,inhabited_place,1935.0,,,,,clone/artists/l/landsaat-hans-1464.json,clone,artists,l,landsaat-hans-1464.json,
2989,0,1901.0,1901–1978,Richard Lindner,Male,1514,"Lindner, Richard",[],L,2,http://www.tate.org.uk/art/artists/richard-lindner-1514,"Hamburg, Deutschland",Hamburg,inhabited_place,1901.0,"New York, United States",New York,inhabited_place,1978.0,clone/artists/l/lindner-richard-1514.json,clone,artists,l,lindner-richard-1514.json,
2990,0,1904.0,1904–1966,Edward Le Bas,Male,1479,"Le Bas, Edward",[],L,4,http://www.tate.org.uk/art/artists/edward-le-bas-1479,"London, United Kingdom",London,inhabited_place,1904.0,,,,1966.0,clone/artists/l/le-bas-edward-1479.json,clone,artists,l,le-bas-edward-1479.json,
2991,0,1848.0,1848–1917,Edouard Lanteri,Male,326,"Lanteri, Edouard","[{'era': {'id': 350, 'name': '19th century'}, 'id': 361, 'name': 'New Sculpture'}]",L,3,http://www.tate.org.uk/art/artists/edouard-lanteri-326,"Auxerre, France",Auxerre,inhabited_place,1848.0,"London, United Kingdom",London,inhabited_place,1917.0,clone/artists/l/lanteri-edouard-326.json,clone,artists,l,lanteri-edouard-326.json,
2992,0,1960.0,born 1960,Glenn Ligon,Male,10429,"Ligon, Glenn",[],L,3,http://www.tate.org.uk/art/artists/glenn-ligon-10429,"Bronx, United States",Bronx,city,1960.0,,,,,clone/artists/l/ligon-glenn-10429.json,clone,artists,l,ligon-glenn-10429.json,
2993,0,1799.0,1799–1879,Frederick Richard Lee,Male,339,"Lee, Frederick Richard",[],L,6,http://www.tate.org.uk/art/artists/frederick-richard-lee-339,,,,1799.0,,,,1879.0,clone/artists/l/lee-frederick-richard-339.json,clone,artists,l,lee-frederick-richard-339.json,
2994,0,1895.0,1895–1972,A. Neville Lewis,Male,1500,"Lewis, A. Neville",[],L,2,http://www.tate.org.uk/art/artists/a-neville-lewis-1500,"Cape Town, South Africa",Cape Town,inhabited_place,1895.0,,,,1972.0,clone/artists/l/lewis-a-neville-1500.json,clone,artists,l,lewis-a-neville-1500.json,
2995,0,1833.0,1833–1874,"Edith Maud Rawdon-Hastings, Countess of Loudoun",Female,2554,"Loudoun, Edith Maud Rawdon-Hasting, Countess of",[],L,1,http://www.tate.org.uk/art/artists/edith-maud-rawdon-hastings-countess-of-loudoun-2554,,,,1833.0,,,,1874.0,clone/artists/l/loudoun-edith-maud-rawdon-hasting-countess-of-2554.json,clone,artists,l,loudoun-edith-maud-rawdon-hasting-countess-of-2554.json,
2996,0,1938.0,born 1938,David Leverett,Male,1499,"Leverett, David",[],L,29,http://www.tate.org.uk/art/artists/david-leverett-1499,"Nottingham, United Kingdom",Nottingham,inhabited_place,1938.0,,,,,clone/artists/l/leverett-david-1499.json,clone,artists,l,leverett-david-1499.json,
2997,0,1960.0,born 1960,Brad Lochore,Male,3080,"Lochore, Brad",[],L,2,http://www.tate.org.uk/art/artists/brad-lochore-3080,"Wellington, New Zealand",Wellington,inhabited_place,1960.0,,,,,clone/artists/l/lochore-brad-3080.json,clone,artists,l,lochore-brad-3080.json,
2998,0,1941.0,1941–1997,Yau Leung,Male,12048,"Leung, Yau",[],L,2,http://www.tate.org.uk/art/artists/yau-leung-12048,"Victoria, Zhonghua",Victoria,inhabited_place,1941.0,,,,1997.0,clone/artists/l/leung-yau-12048.json,clone,artists,l,leung-yau-12048.json,
2999,0,1935.0,born 1935,Daniel Lang,Male,1465,"Lang, Daniel",[],L,2,http://www.tate.org.uk/art/artists/daniel-lang-1465,"Tulsa, United States",Tulsa,inhabited_place,1935.0,,,,,clone/artists/l/lang-daniel-1465.json,clone,artists,l,lang-daniel-1465.json,
3000,0,1800.0,1800–1828,Theodore Lane,Male,325,"Lane, Theodore",[],L,1,http://www.tate.org.uk/art/artists/theodore-lane-325,,,,1800.0,,,,1828.0,clone/artists/l/lane-theodore-325.json,clone,artists,l,lane-theodore-325.json,
3001,1,1618.0,1618–1680,Sir Peter Lely,Male,343,"Lely, Sir Peter","[{'era': {'id': 289, 'name': '16th and 17th century'}, 'id': 398, 'name': 'Baroque'}, {'era': {'id': 289, 'name': '16th and 17th century'}, 'id': 399, 'name': 'Civil War and Commonwealth'}, {'era': {'id': 289, 'name': '16th and 17th century'}, 'id': 400, 'name': 'Court'}, {'era': {'id': 289, 'name': '16th and 17th century'}, 'id': 413, 'name': 'Later Stuart'}, {'era': {'id': 289, 'name': '16th and 17th century'}, 'id': 406, 'name': 'Netherlands-trained, working in Britain'}, {'era': {'id': 289, 'name': '16th and 17th century'}, 'id': 411, 'name': 'Restoration'}]",L,8,http://www.tate.org.uk/art/artists/sir-peter-lely-343,"Soest, Deutschland",Soest,inhabited_place,1618.0,"London, United Kingdom",London,inhabited_place,1680.0,clone/artists/l/lely-sir-peter-343.json,clone,artists,l,lely-sir-peter-343.json,"[{'name': 'England, United Kingdom', 'placeName': 'England', 'placeType': 'country'}]"
3002,0,1799.0,1799–1881,Lord William Pitt Lennox,Male,2513,"Lennox, Lord William Pitt",[],L,1,http://www.tate.org.uk/art/artists/lord-william-pitt-lennox-2513,"Midlothian, United Kingdom",Midlothian,unitary_authority,1799.0,,,,1881.0,clone/artists/l/lennox-lord-william-pitt-2513.json,clone,artists,l,lennox-lord-william-pitt-2513.json,
3003,0,1902.0,1902–1982,Wifredo Lam,Male,1455,"Lam, Wifredo",[],L,2,http://www.tate.org.uk/art/artists/wifredo-lam-1455,"Sagua la Grande, Cuba",Sagua la Grande,inhabited_place,1902.0,"Paris, France",Paris,inhabited_place,1982.0,clone/artists/l/lam-wifredo-1455.json,clone,artists,l,lam-wifredo-1455.json,
3004,0,1881.0,1881–1955,Fernand Léger,Male,1488,"Léger, Fernand","[{'era': {'id': 8, 'name': '20th century 1900-1945'}, 'id': 1664, 'name': 'Purism'}]",L,12,http://www.tate.org.uk/art/artists/fernand-leger-1488,"Argentan, France",Argentan,inhabited_place,1881.0,"Gif-sur-Yvette, France",Gif-sur-Yvette,inhabited_place,1955.0,clone/artists/l/leger-fernand-1488.json,clone,artists,l,leger-fernand-1488.json,
3005,0,1912.0,1912–1999,Alexander Liberman,Male,1507,"Liberman, Alexander","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 430, 'name': 'Minimalism'}]",L,1,http://www.tate.org.uk/art/artists/alexander-liberman-1507,"Kiyev, Ukrayina",Kiyev,inhabited_place,1912.0,,,,1999.0,clone/artists/l/liberman-alexander-1507.json,clone,artists,l,liberman-alexander-1507.json,
3006,0,1772.0,1772–1837,Amelia Long (Lady Farnborough),Female,2570,"Long, Amelia",[],L,6,http://www.tate.org.uk/art/artists/amelia-long-lady-farnborough-2570,"London, United Kingdom",London,inhabited_place,1772.0,"Kent, United Kingdom",Kent,county,1837.0,clone/artists/l/long-amelia-2570.json,clone,artists,l,long-amelia-2570.json,
3007,0,1929.0,1929–1994,Li Yuan-chia,Male,7467,"Li, Yuan-chia","[{'era': {'id': 415, 'name': '20th century post-1945'}, 'id': 430, 'name': 'Minimalism'}]",L,16,http://www.tate.org.uk/art/artists/li-yuan-chia-7467,Zhonghua,Zhonghua,nation,1929.0,"Carlisle, United Kingdom",Carlisle,inhabited_place,1994.0,clone/artists/l/li-yuan-chia-7467.json,clone,artists,l,li-yuan-chia-7467.json,
3008,0,1941.0,born 1941,Markus Lüpertz,Male,8594,"Lüpertz, Markus",[],L,1,http://www.tate.org.uk/art/artists/markus-lupertz-8594,"Liberec, Ceská Republika",Liberec,inhabited_place,1941.0,,,,,clone/artists/l/lupertz-markus-8594.json,clone,artists,l,lupertz-markus-8594.json,
3009,0,1962.0,born 1962,Sean Landers,Male,2665,"Landers, Sean",[],L,1,http://www.tate.org.uk/art/artists/sean-landers-2665,"Palmer, United States",Palmer,inhabited_place,1962.0,,,,,clone/artists/l/landers-sean-2665.json,clone,artists,l,landers-sean-2665.json,
3010,0,1770.0,1770–1842,Robert Ladbrooke,Male,316,"Ladbrooke, Robert","[{'era': {'id': 350, 'name': '19th century'}, 'id': 362, 'name': 'Norwich School'}]",L,1,http://www.tate.org.uk/art/artists/robert-ladbrooke-316,"Norwich, United Kingdom",Norwich,inhabited_place,1770.0,"Norwich, United Kingdom",Norwich,inhabited_place,1842.0,clone/artists/l/ladbrooke-robert-316.json,clone,artists,l,ladbrooke-robert-316.json,
3011,0,1843.0,1843–1911,"Sir Charles Lawes-Wittewronge, Bt",Male,333,"Lawes-Wittewronge, Sir Charles, Bt",[],L,1,http://www.tate.org.uk/art/artists/sir-charles-lawes-wittewronge-bt-333,,,,1843.0,,,,1911.0,clone/artists/l/lawes-wittewronge-sir-charles-bt-333.json,clone,artists,l,lawes-wittewronge-sir-charles-bt-333.json,
3012,0,1936.0,born 1936,Roelof Louw,Male,1528,"Louw, Roelof",[],L,2,http://www.tate.org.uk/art/artists/roelof-louw-1528,"Cape Town, South Africa",Cape Town,inhabited_place,1936.0,,,,,clone/artists/l/louw-roelof-1528.json,clone,artists,l,louw-roelof-1528.json,
3013,0,1850.0,1850–1912,Arthur Lemon,Male,344,"Lemon, Arthur",[],L,2,http://www.tate.org.uk/art/artists/arthur-lemon-344,Isle of Man,Isle of Man,country,1850.0,"London, United Kingdom",London,inhabited_place,1912.0,clone/artists/l/lemon-arthur-344.json,clone,artists,l,lemon-arthur-344.json,
3014,0,1802.0,1802–1881,David Lucas,Male,2708,"Lucas, David",[],L,151,http://www.tate.org.uk/art/artists/david-lucas-2708,,,,1802.0,,,,1881.0,clone/artists/l/lucas-david-2708.json,clone,artists,l,lucas-david-2708.json,
3015,0,1679.0,1679–1772,Marcellus Laroon the Younger,Male,329,"Laroon, Marcellus, the Younger","[{'era': {'id': 290, 'name': '18th century'}, 'id': 340, 'name': 'Conversation Piece'}]",L,5,http://www.tate.org.uk/art/artists/marcellus-laroon-the-younger-329,"Chiswick, United Kingdom",Chiswick,neighbourhood,1679.0,"Oxford, United Kingdom",Oxford,inhabited_place,1772.0,clone/artists/l/laroon-marcellus-the-younger-329.json,clone,artists,l,laroon-marcellus-the-younger-329.json,
3016,0,1859.0,1859–1929,Henry Herbert La Thangue,Male,331,"La Thangue, Henry Herbert","[{'era': {'id': 350, 'name': '19th century'}, 'id': 6196, 'name': 'British Impressionism'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 360, 'name': 'Newlyn School'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 365, 'name': 'Rural Naturalism'}, {'era': {'id': 350, 'name': '19th century'}, 'id': 8064, 'name': 'Victorian/Genre'}]",L,2,http://www.tate.org.uk/art/artists/henry-herbert-la-thangue-331,"London, United Kingdom",London,inhabited_place,1859.0,"London, United Kingdom",London,inhabited_place,1929.0,clone/artists/l/la-thangue-henry-herbert-331.json,clone,artists,l,la-thangue-henry-herbert-331.json,
3017,0,,,Lairesse,,2633,Lairesse,[],L,7,http://www.tate.org.uk/art/artists/lairesse-2633,,,,,,,,,clone/artists/l/lairesse-2633.json,clone,artists,l,lairesse-2633.json,
3018,0,1892.0,1892–1947,Thomas Lowinsky,Male,1531,"Lowinsky, Thomas",[],L,3,http://www.tate.org.uk/art/artists/thomas-lowinsky-1531,"London, United Kingdom",London,inhabited_place,1892.0,"Aldbourne, United Kingdom",Aldbourne,inhabited_place,1947.0,clone/artists/l/lowinsky-thomas-1531.json,clone,artists,l,lowinsky-thomas-1531.json,
